generated_utc,date,player,market,line,mu_base,mu_news,p_over_base,p_over_news,override,ev_cons,side_cons,ev_fd,side_fd,ev_best
2026-08-05 05:40,2026-08-05,Sonia Citron,points,16.5,16.91,16.91,0.501,0.501,,-0.0351,over,0.0021,over,0.0021
2026-08-05 05:40,2026-08-06,A'ja Wilson,rebounds,10.5,10.02,10.02,0.434,0.434,,0.0013,under,-0.041,under,0.0013
2026-08-05 05:40,2026-08-05,Jade Melbourne,points,7.5,8.12,8.12,0.513,0.513,,0.0006,over,,,0.0006
2026-08-05 05:40,2026-08-05,Nneka Ogwumike,assists,3.5,2.95,2.95,0.365,0.365,,0.0002,under,0.0002,under,0.0002
2026-08-05 05:40,2026-08-06,NaLyssa Smith,points,10.5,10.49,10.49,0.469,0.469,,-0.0273,under,0.0001,under,0.0001
2026-08-05 05:40,2026-08-05,Nneka Ogwumike,reb_ast,12.5,12.29,12.29,0.465,0.465,,0.0001,under,,,0.0001
2026-08-05 05:40,2026-08-05,Natisha Hiedeman,points,16.5,16.48,16.48,0.476,0.476,,-0.0087,under,-0.0002,under,-0.0002
2026-08-05 05:40,2026-08-05,Lauren Betts,pts_reb,9.5,11.14,11.14,0.576,0.576,,-0.001,over,,,-0.001
2026-08-05 05:40,2026-08-05,Arike Ogunbowale,assists,3.5,3.46,3.46,0.468,0.468,,-0.0056,under,-0.0016,under,-0.0016
2026-08-05 05:40,2026-08-05,DeWanna Bonner,pts_reb,17.5,17.43,17.43,0.473,0.473,,-0.0032,under,,,-0.0032
2026-08-05 05:40,2026-08-06,Chelsea Gray,assists,6.5,6.8,6.8,0.526,0.526,,-0.0161,over,-0.0038,over,-0.0038
2026-08-05 05:40,2026-08-05,Kamilla Cardoso,pts_reb,24.5,23.8,23.8,0.447,0.447,,-0.0052,under,,,-0.0052
2026-08-05 05:40,2026-08-05,Sydney Taylor,points,18.5,17.95,17.95,0.448,0.448,,-0.0055,under,,,-0.0055
2026-08-05 05:40,2026-08-05,Kelsey Plum,points,15.5,21.31,15.69,0.771,0.488,min=25,,,-0.0062,under,-0.0062
2026-08-05 05:40,2026-08-06,Aliyah Boston,points,15.5,15.56,15.56,0.48,0.48,,-0.0073,under,-0.0073,under,-0.0073
2026-08-05 05:40,2026-08-05,Sonia Citron,rebounds,3.5,3.61,3.61,0.49,0.49,,-0.0132,under,-0.0087,under,-0.0087
2026-08-05 05:40,2026-08-05,Sonia Citron,threes,1.5,1.2,1.2,0.337,0.337,,-0.0917,under,-0.0087,over,-0.0087
2026-08-05 05:40,2026-08-05,Dearica Hamby,reb_ast,10.5,9.91,9.91,0.422,0.422,,-0.0096,under,,,-0.0096
2026-08-05 05:40,2026-08-05,Kelsey Plum,pts_reb,17.5,23.62,17.39,0.769,0.471,min=25,-0.0108,under,,,-0.0108
2026-08-05 05:40,2026-08-05,Sydney Taylor,threes,2.5,2.5,2.5,0.456,0.456,,-0.0109,over,-0.0428,over,-0.0109
2026-08-05 05:40,2026-08-05,Ariel Atkins,points,10.5,10.67,10.67,0.482,0.482,,-0.0113,under,,,-0.0113
2026-08-05 05:40,2026-08-05,Jordin Canada,points,10.5,10.97,10.97,0.503,0.503,,-0.0126,over,-0.0126,over,-0.0126
2026-08-05 05:40,2026-08-05,Breanna Stewart,reb_ast,12.5,12.11,12.11,0.448,0.448,,-0.0128,under,,,-0.0128
2026-08-05 05:40,2026-08-05,Ariel Atkins,threes,1.5,1.38,1.38,0.401,0.401,,-0.0129,under,-0.0129,under,-0.0129
2026-08-05 05:40,2026-08-05,Breanna Stewart,rebounds,8.5,8.55,8.55,0.488,0.488,,-0.0356,under,-0.0146,under,-0.0146
2026-08-05 05:40,2026-08-05,Arike Ogunbowale,threes,1.5,1.72,1.72,0.513,0.513,,-0.0349,under,-0.0156,under,-0.0156
2026-08-05 05:40,2026-08-05,DeWanna Bonner,assists,1.5,1.68,1.68,0.511,0.511,,-0.0165,over,,,-0.0165
2026-08-05 05:40,2026-08-05,Georgia Amoore,points,6.5,6.86,6.86,0.489,0.489,,-0.0217,over,,,-0.0217
2026-08-05 05:40,2026-08-05,Georgia Amoore,pts_ast,9.5,10.52,10.52,0.541,0.541,,-0.0218,over,,,-0.0218
2026-08-05 05:40,2026-08-05,Paige Bueckers,points,19.5,19.89,19.89,0.501,0.501,,,,-0.0223,under,-0.0223
2026-08-05 05:40,2026-08-05,Paige Bueckers,threes,1.5,1.63,1.63,0.484,0.484,,-0.0229,over,-0.0229,over,-0.0229
2026-08-05 05:40,2026-08-05,Sonia Citron,pts_reb,19.5,20.52,20.52,0.533,0.533,,-0.0236,over,,,-0.0236
2026-08-05 05:40,2026-08-05,Kahleah Copper,points,20.5,20.46,20.46,0.478,0.478,,-0.0239,under,,,-0.0239
2026-08-05 05:40,2026-08-05,Kahleah Copper,reb_ast,5.5,5.6,5.6,0.488,0.488,,-0.0249,over,,,-0.0249
2026-08-05 05:40,2026-08-05,Georgia Amoore,assists,3.5,3.67,3.67,0.508,0.508,,-0.025,over,,,-0.025
2026-08-05 05:40,2026-08-05,Kamilla Cardoso,pra,26.5,26.46,26.46,0.481,0.481,,-0.0253,under,,,-0.0253
2026-08-05 05:40,2026-08-05,Michaela Onyenwere,rebounds,2.5,3.09,3.09,0.577,0.577,,-0.0253,over,,,-0.0253
2026-08-05 05:40,2026-08-05,Jordin Canada,rebounds,3.5,3.65,3.65,0.497,0.497,,-0.0475,over,-0.0256,over,-0.0256
2026-08-05 05:40,2026-08-05,DeWanna Bonner,rebounds,6.5,6.58,6.58,0.49,0.49,,-0.0265,under,,,-0.0265
2026-08-05 05:40,2026-08-05,Breanna Stewart,assists,3.5,3.55,3.55,0.487,0.487,,-0.0281,under,-0.0281,under,-0.0281
2026-08-05 05:40,2026-08-05,Alyssa Thomas,pra,31.5,31.66,31.66,0.491,0.491,,-0.0291,under,,,-0.0291
2026-08-05 05:40,2026-08-05,Kahleah Copper,pts_reb,24.5,24.19,24.19,0.467,0.467,,-0.0295,under,,,-0.0295
2026-08-05 05:40,2026-08-05,DeWanna Bonner,pts_ast,12.5,12.53,12.53,0.475,0.475,,-0.0298,under,,,-0.0298
2026-08-05 05:40,2026-08-05,Nneka Ogwumike,threes,1.5,1.52,1.52,0.448,0.448,,-0.0588,over,-0.0319,over,-0.0319
2026-08-05 05:40,2026-08-05,Kahleah Copper,pts_ast,22.5,22.33,22.33,0.473,0.473,,-0.0329,under,,,-0.0329
2026-08-05 05:40,2026-08-05,Allisha Gray,points,18.5,19.16,19.16,0.515,0.515,,-0.0329,over,-0.0329,over,-0.0329
2026-08-05 05:40,2026-08-05,Flau'jae Johnson,reb_ast,7.5,8.06,8.06,0.545,0.545,,-0.0334,over,,,-0.0334
2026-08-05 05:40,2026-08-05,Allisha Gray,rebounds,3.5,3.11,3.11,0.399,0.399,,-0.0826,over,-0.0347,over,-0.0347
2026-08-05 05:40,2026-08-06,Aliyah Boston,assists,2.5,2.9,2.9,0.557,0.557,,-0.0352,under,-0.0352,under,-0.0352
2026-08-05 05:40,2026-08-06,Monique Billings,points,8.5,8.15,8.15,0.438,0.438,,-0.0365,under,,,-0.0365
2026-08-05 05:40,2026-08-05,Allisha Gray,reb_ast,5.5,5.56,5.56,0.482,0.482,,-0.0369,over,,,-0.0369
2026-08-05 05:40,2026-08-05,Sabrina Ionescu,pts_reb,23.5,23.18,23.18,0.465,0.465,,-0.0377,under,,,-0.0377
2026-08-05 05:40,2026-08-05,Alyssa Thomas,reb_ast,16.5,16.42,16.42,0.481,0.481,,-0.0377,under,,,-0.0377
2026-08-05 05:40,2026-08-06,A'ja Wilson,points,27.5,27.26,27.26,0.472,0.472,,-0.0493,under,-0.0389,under,-0.0389
2026-08-05 05:40,2026-08-05,Michaela Onyenwere,points,8.5,9.13,9.13,0.514,0.514,,-0.0395,over,,,-0.0395
2026-08-05 05:40,2026-08-06,Chelsea Gray,reb_ast,9.5,9.79,9.79,0.514,0.514,,-0.0397,over,,,-0.0397
2026-08-05 05:40,2026-08-06,Jackie Young,assists,6.5,6.64,6.64,0.503,0.503,,-0.0398,over,-0.0398,over,-0.0398
2026-08-05 05:40,2026-08-05,Kamilla Cardoso,points,15.5,15.84,15.84,0.497,0.497,,-0.0399,under,-0.0399,under,-0.0399
2026-08-05 05:40,2026-08-05,Azzi Fudd,threes,2.5,2.19,2.19,0.373,0.373,,-0.04,under,-0.04,under,-0.04
2026-08-05 05:40,2026-08-05,Rae Burrell,assists,2.5,2.46,2.46,0.461,0.461,,-0.0401,under,-0.0401,under,-0.0401
2026-08-05 05:40,2026-08-05,Jonquel Jones,rebounds,8.5,8.9,8.9,0.527,0.527,,-0.0402,over,-0.0506,over,-0.0402
2026-08-05 05:40,2026-08-05,Dearica Hamby,rebounds,7.5,7.31,7.31,0.458,0.458,,-0.0533,under,-0.0409,under,-0.0409
2026-08-05 05:40,2026-08-06,Kelsey Mitchell,threes,2.5,3.06,3.06,0.59,0.59,,,,-0.0411,under,-0.0411
2026-08-05 05:40,2026-08-05,Natisha Hiedeman,pts_reb,19.5,19.29,19.29,0.467,0.467,,-0.0414,under,,,-0.0414
2026-08-05 05:40,2026-08-05,Sonia Citron,reb_ast,7.5,7.6,7.6,0.492,0.492,,-0.0418,under,,,-0.0418
2026-08-05 05:40,2026-08-05,Michaela Onyenwere,pts_ast,10.5,11.26,11.26,0.523,0.523,,-0.0419,over,,,-0.0419
2026-08-05 05:40,2026-08-05,Sonia Citron,pts_ast,20.5,20.9,20.9,0.502,0.502,,-0.0421,over,,,-0.0421
2026-08-05 05:40,2026-08-06,Caitlin Clark,threes,2.5,2.77,2.77,0.523,0.523,,-0.0421,over,-0.045,under,-0.0421
2026-08-05 05:40,2026-08-05,Arike Ogunbowale,reb_ast,6.5,6.76,6.76,0.51,0.51,,-0.0424,under,,,-0.0424
2026-08-05 05:40,2026-08-05,Natisha Hiedeman,rebounds,2.5,2.81,2.81,0.524,0.524,,-0.0426,over,-0.0564,over,-0.0426
2026-08-05 05:40,2026-08-05,Shakira Austin,rebounds,9.5,9.28,9.28,0.459,0.459,,-0.0428,under,-0.0637,over,-0.0428
2026-08-05 05:40,2026-08-05,Flau'jae Johnson,points,15.5,15.38,15.38,0.469,0.469,,-0.0441,under,,,-0.0441
2026-08-05 05:40,2026-08-05,Angel Reese,pts_reb,27.5,27.63,27.63,0.489,0.489,,-0.0443,under,,,-0.0443
2026-08-05 05:40,2026-08-05,Brionna Jones,points,10.5,10.62,10.62,0.479,0.479,,-0.0443,under,,,-0.0443
2026-08-05 05:40,2026-08-05,Flau'jae Johnson,pts_ast,18.5,18.49,18.49,0.479,0.479,,-0.0444,under,,,-0.0444
2026-08-05 05:40,2026-08-05,Alyssa Thomas,points,15.5,15.24,15.24,0.46,0.46,,-0.0454,under,-0.0454,under,-0.0454
2026-08-05 05:40,2026-08-05,Alyssa Thomas,pts_ast,23.5,23.97,23.97,0.506,0.506,,-0.0463,over,,,-0.0463
2026-08-05 05:40,2026-08-05,Jonquel Jones,reb_ast,11.5,11.78,11.78,0.512,0.512,,-0.0467,under,,,-0.0467
2026-08-05 05:40,2026-08-05,Michaela Onyenwere,pts_reb,11.5,12.22,12.22,0.516,0.516,,-0.047,over,,,-0.047
2026-08-05 05:40,2026-08-06,NaLyssa Smith,rebounds,5.5,5.12,5.12,0.421,0.421,,,,-0.0477,over,-0.0477
2026-08-05 05:40,2026-08-06,Jackie Young,pra,30.0,30.21,30.21,0.471,0.471,,-0.0478,under,,,-0.0478
2026-08-05 05:40,2026-08-05,Paige Bueckers,pra,29.5,30.28,30.28,0.519,0.519,,-0.0484,over,,,-0.0484
2026-08-05 05:40,2026-08-05,Jordin Canada,pts_ast,18.5,19.21,19.21,0.519,0.519,,-0.0487,over,,,-0.0487
2026-08-05 05:40,2026-08-05,Michaela Onyenwere,pra,13.5,14.35,14.35,0.522,0.522,,-0.0497,over,,,-0.0497
2026-08-05 05:40,2026-08-05,Allisha Gray,pts_ast,21.5,21.6,21.6,0.486,0.486,,-0.0503,over,,,-0.0503
2026-08-05 05:40,2026-08-05,Ezi Magbegor,rebounds,4.5,4.91,4.91,0.536,0.536,,-0.0511,over,,,-0.0511
2026-08-05 05:40,2026-08-05,Jade Melbourne,pts_ast,11.5,11.9,11.9,0.499,0.499,,-0.0518,over,,,-0.0518
2026-08-05 05:40,2026-08-05,Dominique Malonga,points,15.5,15.67,15.67,0.487,0.487,,-0.0543,over,-0.0543,over,-0.0543
2026-08-05 05:40,2026-08-06,Caitlin Clark,points,21.5,21.57,21.57,0.484,0.484,,-0.0546,under,-0.0546,under,-0.0546
2026-08-05 05:40,2026-08-05,Jordin Canada,assists,8.5,8.24,8.24,0.452,0.452,,-0.0576,under,-0.0547,under,-0.0547
2026-08-05 05:40,2026-08-05,Natasha Cloud,rebounds,3.5,3.0,3.0,0.379,0.379,,,,-0.0552,under,-0.0552
2026-08-05 05:40,2026-08-05,Flau'jae Johnson,assists,3.5,3.12,3.12,0.399,0.399,,-0.0557,under,-0.0652,under,-0.0557
2026-08-05 05:40,2026-08-05,DeWanna Bonner,pra,19.5,19.11,19.11,0.458,0.458,,-0.0561,under,,,-0.0561
2026-08-05 05:40,2026-08-05,Rae Burrell,reb_ast,4.5,4.91,4.91,0.528,0.528,,-0.0567,under,,,-0.0567
2026-08-05 05:40,2026-08-05,Flau'jae Johnson,pts_reb,19.5,20.32,20.32,0.522,0.522,,-0.0567,over,,,-0.0567
2026-08-05 05:40,2026-08-05,Kamilla Cardoso,reb_ast,10.5,10.62,10.62,0.496,0.496,,-0.0575,under,,,-0.0575
2026-08-05 05:40,2026-08-06,Caitlin Clark,pts_reb,25.5,25.21,25.21,0.468,0.468,,-0.0588,under,,,-0.0588
2026-08-05 05:40,2026-08-05,Nneka Ogwumike,rebounds,9.5,9.33,9.33,0.465,0.465,,-0.0596,under,-0.0596,under,-0.0596
2026-08-05 05:40,2026-08-05,Jordin Canada,pra,22.5,22.86,22.86,0.499,0.499,,-0.0601,over,,,-0.0601
2026-08-05 05:40,2026-08-05,Angel Reese,assists,2.5,2.49,2.49,0.469,0.469,,-0.0601,under,,,-0.0601
2026-08-05 05:40,2026-08-05,Paige Bueckers,pts_ast,25.5,25.98,25.98,0.507,0.507,,-0.0605,over,,,-0.0605
2026-08-05 05:40,2026-08-05,Natasha Mack,points,6.5,7.06,7.06,0.506,0.506,,-0.0612,under,,,-0.0612
2026-08-05 05:40,2026-08-05,Allisha Gray,pts_reb,21.5,22.26,22.26,0.519,0.519,,-0.0623,over,,,-0.0623
2026-08-05 05:40,2026-08-05,Erica Wheeler,rebounds,2.5,2.21,2.21,0.4,0.4,,-0.0719,over,-0.063,under,-0.063
2026-08-05 05:40,2026-08-05,Dominique Malonga,pra,25.5,26.17,26.17,0.514,0.514,,-0.0644,over,,,-0.0644
2026-08-05 05:40,2026-08-06,Jackie Young,threes,1.5,2.06,2.06,0.61,0.61,,,,-0.0648,under,-0.0648
2026-08-05 05:40,2026-08-05,Jordin Canada,reb_ast,11.5,11.89,11.89,0.523,0.523,,-0.0684,under,,,-0.0684
2026-08-05 05:40,2026-08-06,Chelsea Gray,pts_reb,15.5,16.32,16.32,0.523,0.523,,-0.0722,over,,,-0.0722
2026-08-05 05:40,2026-08-05,Allisha Gray,pra,24.5,24.71,24.71,0.492,0.492,,-0.0729,over,,,-0.0729
2026-08-05 05:40,2026-08-05,Flau'jae Johnson,pra,23.5,23.44,23.44,0.478,0.478,,-0.0764,under,,,-0.0764
2026-08-05 05:40,2026-08-05,Jordin Canada,pts_reb,14.5,14.63,14.63,0.482,0.482,,-0.0827,under,,,-0.0827
2026-08-05 05:40,2026-08-05,Jessica Shepard,reb_ast,17.0,17.32,17.32,0.473,0.473,,-0.0832,under,,,-0.0832
2026-08-05 05:40,2026-08-05,DeWanna Bonner,points,11.0,10.85,10.85,0.426,0.426,,,,,,
2026-08-05 05:40,2026-08-05,Naz Hillmon,rebounds,3.5,4.35,4.35,0.608,0.608,,,,,,
2026-08-05 05:40,2026-08-05,Kahleah Copper,assists,2.0,1.87,1.87,0.315,0.315,,,,,,
2026-08-05 05:40,2026-08-05,Kahleah Copper,pra,25.5,26.06,26.06,0.509,0.509,,,,,,
2026-08-05 05:40,2026-08-05,Angel Reese,pra,29.5,30.12,30.12,0.512,0.512,,,,,,
2026-08-05 05:40,2026-08-05,Angel Reese,pts_ast,18.5,18.76,18.76,0.493,0.493,,,,,,
2026-08-05 05:40,2026-08-05,Angel Reese,reb_ast,15.0,13.85,13.85,0.343,0.343,,,,,,
2026-08-05 05:40,2026-08-05,Jade Melbourne,threes,0.5,0.38,0.38,0.315,0.315,,,,,,
2026-08-05 05:40,2026-08-05,Awa Fam,threes,1.5,1.6,1.6,0.474,0.474,,,,,,
2026-08-05 05:40,2026-08-05,Natisha Hiedeman,pra,24.5,23.88,23.88,0.451,0.451,,,,,,
2026-08-05 05:40,2026-08-05,Rebecca Allen,pts_reb,9.0,6.85,6.85,0.28,0.28,,,,,,
2026-08-05 05:40,2026-08-05,Alanna Smith,points,5.0,3.93,3.93,0.304,0.304,,,,,,
2026-08-05 05:40,2026-08-05,Michaela Onyenwere,assists,2.5,2.13,2.13,0.382,0.382,,,,,,
2026-08-05 05:40,2026-08-05,Jessica Shepard,pra,30.5,30.92,30.92,0.503,0.503,,,,,,
2026-08-05 05:40,2026-08-05,Sonia Citron,pra,24.5,24.51,24.51,0.482,0.482,,,,,,
2026-08-05 05:40,2026-08-05,Paige Bueckers,pts_reb,24.0,24.2,24.2,0.467,0.467,,,,,,
2026-08-05 05:40,2026-08-05,Alanna Smith,pts_reb,9.0,6.63,6.63,0.265,0.265,,,,,,
2026-08-05 05:40,2026-08-05,Azzi Fudd,pts_reb,15.5,15.13,15.13,0.453,0.453,,,,,,
2026-08-05 05:40,2026-08-05,Jessica Shepard,pts_reb,24.5,25.7,25.7,0.54,0.54,,,,,,
2026-08-05 05:40,2026-08-05,Michaela Onyenwere,reb_ast,5.5,5.22,5.22,0.436,0.436,,,,,,
2026-08-05 05:40,2026-08-05,Courtney Vandersloot,assists,6.0,4.59,4.59,0.202,0.202,,,,,,
2026-08-05 05:40,2026-08-05,Rae Burrell,pra,20.5,18.73,18.73,0.387,0.387,,,,,,
2026-08-05 05:40,2026-08-05,Rae Burrell,pts_ast,19.0,16.28,16.28,0.301,0.301,,,,,,
2026-08-05 05:40,2026-08-05,Dearica Hamby,pts_ast,19.5,18.14,18.14,0.404,0.404,,,,,,
2026-08-05 05:40,2026-08-05,Rae Burrell,pts_reb,19.0,16.27,16.27,0.306,0.306,,,,,,
2026-08-05 05:40,2026-08-05,Nneka Ogwumike,pts_reb,28.0,27.18,27.18,0.423,0.423,,,,,,
2026-08-05 05:40,2026-08-06,Chelsea Gray,points,12.0,13.33,13.33,0.527,0.527,,,,,,
2026-08-05 05:40,2026-08-06,Chelsea Gray,rebounds,3.0,2.99,2.99,0.376,0.376,,,,,,
2026-08-05 05:40,2026-08-06,Chelsea Gray,pra,23.0,23.12,23.12,0.462,0.462,,,,,,
2026-08-05 05:40,2026-08-06,Chelsea Gray,pts_ast,19.0,20.14,20.14,0.515,0.515,,,,,,
2026-08-05 05:40,2026-08-06,A'ja Wilson,pts_ast,31.5,30.64,30.64,0.446,0.446,,,,,,
2026-08-05 05:40,2026-08-06,Jackie Young,pts_ast,25.5,26.41,26.41,0.528,0.528,,,,,,
2026-08-05 05:40,2026-08-06,Aliyah Boston,pts_ast,19.0,18.46,18.46,0.422,0.422,,,,,,
2026-08-05 05:40,2026-08-06,Jackie Young,pts_reb,23.5,23.57,23.57,0.485,0.485,,,,,,
2026-08-05 05:40,2026-08-06,NaLyssa Smith,pts_reb,16.0,15.61,15.61,0.425,0.425,,,,,,
2026-08-05 05:40,2026-08-06,Monique Billings,pts_reb,14.0,13.95,13.95,0.441,0.441,,,,,,
2026-08-05 05:40,2026-08-06,A'ja Wilson,pts_reb,38.5,37.28,37.28,0.437,0.437,,,,,,
2026-08-05 05:40,2026-08-06,Caitlin Clark,reb_ast,13.0,11.61,11.61,0.311,0.311,,,,,,
2026-08-05 05:40,2026-08-06,A'ja Wilson,reb_ast,15.5,13.4,13.4,0.305,0.305,,,,,,
2026-08-05 06:39,2026-08-05,Courtney Vandersloot,assists,5.5,4.58,4.58,0.333,0.333,,0.368,under,,,0.368
2026-08-05 06:39,2026-08-05,Courtney Vandersloot,reb_ast,8.5,6.98,6.98,0.308,0.308,,0.3571,under,,,0.3571
2026-08-05 06:39,2026-08-05,Rebecca Allen,rebounds,2.5,2.01,2.01,0.357,0.357,,0.3185,under,,,0.3185
2026-08-05 06:39,2026-08-05,Alanna Smith,rebounds,3.5,2.69,2.69,0.32,0.32,,0.3156,under,,,0.3156
2026-08-05 06:39,2026-08-05,Dominique Malonga,rebounds,7.5,8.82,8.82,0.63,0.63,,0.2604,over,0.056,over,0.2604
2026-08-05 06:39,2026-08-05,Erica Wheeler,assists,5.5,5.07,5.07,0.413,0.413,,0.2556,under,0.185,under,0.2556
2026-08-05 06:39,2026-08-05,Cameron Brink,pts_reb,15.5,12.75,12.75,0.314,0.314,,0.2352,under,,,0.2352
2026-08-05 06:39,2026-08-05,Natasha Cloud,reb_ast,9.5,8.2,8.2,0.341,0.341,,0.2321,under,,,0.2321
2026-08-05 06:39,2026-08-05,Natasha Cloud,pra,22.5,18.95,18.95,0.304,0.304,,0.2321,under,,,0.2321
2026-08-05 06:39,2026-08-06,Chelsea Gray,threes,1.5,1.98,1.98,0.59,0.59,,0.2262,over,0.2262,over,0.2262
2026-08-05 06:39,2026-08-05,Jonquel Jones,threes,1.5,1.53,1.53,0.453,0.453,,0.203,under,0.2249,under,0.2249
2026-08-05 06:39,2026-08-05,Natasha Cloud,assists,6.5,5.2,5.2,0.29,0.29,,0.2247,under,0.2247,under,0.2247
2026-08-05 06:39,2026-08-05,Kamilla Cardoso,assists,2.5,2.66,2.66,0.507,0.507,,0.1768,over,0.2174,over,0.2174
2026-08-05 06:39,2026-08-05,Sabrina Ionescu,assists,5.5,4.99,4.99,0.399,0.399,,0.2134,under,0.2134,under,0.2134
2026-08-05 06:39,2026-08-05,Rae Burrell,points,16.5,13.81,13.81,0.317,0.317,,0.2129,under,0.2089,under,0.2129
2026-08-05 06:39,2026-08-05,Natasha Cloud,points,12.5,10.75,10.75,0.355,0.355,,0.2111,under,0.2111,under,0.2111
2026-08-05 06:39,2026-08-05,Natasha Cloud,pts_reb,15.5,13.75,13.75,0.372,0.372,,0.1992,under,,,0.1992
2026-08-05 06:39,2026-08-05,Courtney Vandersloot,pts_ast,15.5,13.41,13.41,0.348,0.348,,0.1958,under,,,0.1958
2026-08-05 06:39,2026-08-05,Rhyne Howard,rebounds,3.5,4.12,4.12,0.573,0.573,,0.192,over,0.192,over,0.192
2026-08-05 06:39,2026-08-05,Rhyne Howard,points,16.5,15.38,15.38,0.41,0.41,,0.1792,under,0.191,under,0.191
2026-08-05 06:39,2026-08-05,Cameron Brink,points,9.5,8.16,8.16,0.366,0.366,,0.1848,under,,,0.1848
2026-08-05 06:39,2026-08-05,Awa Fam,threes,1.5,1.59,1.59,0.473,0.473,,0.1835,over,,,0.1835
2026-08-05 06:39,2026-08-06,Caitlin Clark,assists,8.5,7.98,7.98,0.418,0.418,,0.1635,under,0.1752,under,0.1752
2026-08-05 06:39,2026-08-05,Naz Hillmon,pts_reb,10.5,12.97,12.97,0.625,0.625,,0.1689,over,,,0.1689
2026-08-05 06:39,2026-08-05,Shakira Austin,assists,2.5,2.31,2.31,0.427,0.427,,0.1684,under,0.1684,under,0.1684
2026-08-05 06:39,2026-08-05,Cameron Brink,rebounds,5.5,4.59,4.59,0.342,0.342,,0.1634,under,,,0.1634
2026-08-05 06:39,2026-08-05,Awa Fam,points,9.5,11.26,11.26,0.593,0.593,,0.1579,over,,,0.1579
2026-08-05 06:39,2026-08-05,Ezi Magbegor,points,6.5,5.63,5.63,0.381,0.381,,0.1576,under,,,0.1576
2026-08-05 06:39,2026-08-05,Natasha Mack,pts_reb,11.5,13.4,13.4,0.589,0.589,,0.1504,over,,,0.1504
2026-08-05 06:39,2026-08-05,Pauline Astier,pts_ast,11.5,13.28,13.28,0.589,0.589,,0.1504,over,,,0.1504
2026-08-05 06:39,2026-08-05,Kelsey Plum,assists,4.5,5.9,4.34,0.69,0.452,min=25,0.1503,under,0.1503,under,0.1503
2026-08-05 06:39,2026-08-05,Courtney Vandersloot,rebounds,2.5,2.4,2.4,0.442,0.442,,0.1437,under,,,0.1437
2026-08-05 06:39,2026-08-06,Aliyah Boston,rebounds,8.5,7.57,7.57,0.372,0.372,,0.1428,under,0.1428,under,0.1428
2026-08-05 06:39,2026-08-05,Natisha Hiedeman,assists,5.5,4.59,4.59,0.333,0.333,,0.1428,under,0.1052,under,0.1428
2026-08-05 06:39,2026-08-05,Erica Wheeler,pra,18.5,16.73,16.73,0.382,0.382,,0.1423,under,,,0.1423
2026-08-05 06:39,2026-08-06,Jackie Young,rebounds,4.5,3.79,3.79,0.359,0.359,,0.1411,under,0.1411,under,0.1411
2026-08-05 06:39,2026-08-05,Jessica Shepard,assists,5.5,5.21,5.21,0.436,0.436,,0.1007,under,0.1389,under,0.1389
2026-08-05 06:39,2026-08-05,Rhyne Howard,reb_ast,6.5,7.9,7.9,0.641,0.641,,0.1349,over,,,0.1349
2026-08-05 06:39,2026-08-05,Sabrina Ionescu,pts_ast,25.5,23.7,23.7,0.393,0.393,,0.1342,under,,,0.1342
2026-08-05 06:39,2026-08-05,Jonquel Jones,pts_ast,17.5,16.09,16.09,0.396,0.396,,0.1299,under,,,0.1299
2026-08-05 06:39,2026-08-05,Erica Wheeler,reb_ast,8.5,7.28,7.28,0.341,0.341,,0.1293,under,,,0.1293
2026-08-05 06:39,2026-08-05,Jessica Shepard,rebounds,10.5,12.09,12.09,0.638,0.638,,0.1292,over,0.0941,over,0.1292
2026-08-05 06:39,2026-08-05,Georgia Amoore,threes,1.5,1.33,1.33,0.383,0.383,,0.0156,over,0.1267,over,0.1267
2026-08-05 06:39,2026-08-05,Ariel Atkins,reb_ast,6.5,6.1,6.1,0.426,0.426,,0.1208,under,,,0.1208
2026-08-05 06:39,2026-08-05,Jonquel Jones,points,14.5,13.21,13.21,0.394,0.394,,0.1108,under,0.1193,under,0.1193
2026-08-05 06:39,2026-08-05,Awa Fam,rebounds,5.5,6.57,6.57,0.619,0.619,,0.1175,over,,,0.1175
2026-08-05 06:39,2026-08-06,Aliyah Boston,reb_ast,11.5,10.46,10.46,0.381,0.381,,0.1149,under,,,0.1149
2026-08-05 06:39,2026-08-05,Ezi Magbegor,pts_reb,11.5,10.53,10.53,0.405,0.405,,0.1118,under,,,0.1118
2026-08-05 06:39,2026-08-05,Kelsey Plum,reb_ast,6.5,8.21,6.04,0.672,0.419,min=25,0.1095,under,,,0.1095
2026-08-05 06:39,2026-08-05,Rhyne Howard,threes,3.5,2.7,2.7,0.287,0.287,,0.1095,under,0.1095,under,0.1095
2026-08-05 06:39,2026-08-05,Flau'jae Johnson,threes,1.5,1.21,1.21,0.342,0.342,,0.0968,under,0.1089,under,0.1089
2026-08-05 06:39,2026-08-05,Rhyne Howard,pts_ast,20.5,19.16,19.16,0.407,0.407,,0.1081,under,,,0.1081
2026-08-05 06:39,2026-08-05,DeWanna Bonner,threes,1.5,1.18,1.18,0.331,0.331,,0.0903,under,0.104,under,0.104
2026-08-05 06:39,2026-08-05,Awa Fam,pts_reb,15.0,17.84,17.84,0.606,0.606,,0.1034,over,,,0.1034
2026-08-05 06:39,2026-08-05,Sabrina Ionescu,threes,2.5,2.54,2.54,0.466,0.466,,0.0942,under,0.0996,under,0.0996
